wave nunmber,segment nunmber,SpO2(mean),RR(mean),Mean,Median,StandardDeviation,MeanAbsoluteDeviation,Percentile_25,Percentile_75,InterquartileRange,Skewness,Kurtosis,ShannonEntropy,SpectralEntropy,Maxfreq,Maxval,Maxratio,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mean(sys_amp),std(sys_amp),var(sys_amp),mean(foot_amp),std(foot_amp),var(foot_amp),mean(x),std(x),var(x),mean(t1),std(t1),var(t1),mean(tpi),std(tpi),var(tpi),mean(tpp),std(tpp),var(tpp),mean(t1/x),std(t1/x),var(t1/x),mean(t1/tpi),std(t1/tpi),var(t1/tpi),mean(x/(tpi-t1)),std(x/(tpi-t1)),var(x/(tpi-t1)),mean(A1),std(A1),var(A1),mean(A2),std(A2),var(A2),mean(A1/A2),std(A1/A2),var(A1/A2),mean(W_25),std(W_25),var(W_25),mean(W_50),std(W_50),var(W_50),mean(W_75),std(W_75),var(W_75),mean(v1),std(v1),var(v1),mean(tv1),std(tv1),var(tv1),mean(v2),std(v2),var(v2),mean(tv2),std(tv2),var(tv2),mean(a1),std(a1),var(a1),mean(ta1),std(ta1),var(ta1),mean(a2),std(a2),var(a2),mean(ta2),std(ta2),var(ta2),mean(v2/v1),std(v2/v1),var(v2/v1),mean(a2/a1),std(a2/a1),var(a2/a1),mean(tv1/tv2),std(tv1/tv2),var(tv1/tv2),mean(ta1/ta2),std(ta1/ta2),var(ta1/ta2),mean(tv1/ta1),std(tv1/ta1),var(tv1/ta1),mean(tv1/ta2),std(tv1/ta2),var(tv1/ta2),mean(tv2/ta1),std(tv2/ta1),var(tv2/ta1),mean(tv2/ta2),std(tv2/ta2),var(tv2/ta2)
6,7,99.0,19.8,5.257955428915483e-08,-0.4613162385963705,0.9962234816617016,0.8586600884316563,-0.7660976191649889,0.8049833326093726,1.5710809517743614,0.8362684311777442,-0.7473353237660898,37.886455541384095,2.961623115915749,1.3680333333333334,1.150359916365551,0.30132190577687434,-41.61783757895058,165.44482979919525,127.17974308599923,80.34190893162985,40.135455048845394,14.826086261238332,3.9083253209366635,1.589566675541832,1.923071861027756,1.8573284741458929,1.1393666195952772,0.5837411486607904,0.691029640782326,1.3486938919552365,2.127679940897429,2.5666179995586647,2.3649563286059476,1.6119997463000069,0.8752435956775777,0.8250655828635246,1.5306721559760899,2.1348048448723036,1.4590853029073871,-0.8426774515754237,2.042813156479617,0.08490488861157439,0.007286882586439414,-0.9721088052463718,0.13468889252392002,0.01866864856467861,3.0149219617259893,0.16300926827457105,0.026647857409401322,0.224224,1.3378187446733136e-17,3.7131929327785906e-34,0.6349144615384615,0.04512803317525569,0.0020622047053254116,0.7328892037786776,0.0065003306710582345,4.269893349797132e-05,0.11006924390587393,0.004652796802699189,2.195420600517848e-05,0.3557094145477979,0.030369784920592433,0.0009336338051678036,7.474245742389234,1.2206477757614784,1.5048927426225833,6.877679633459373,3.853070568808084,15.098337166847358,3.95051038658645,7.116108586965623,53.13528577913843,1.9956504158269555,18.881868065013,404.83243330509447,0.2856652307692308,0.029215355330060335,0.0010171699250492423,0.20210003076923078,0.007171703698389242,5.283000504930959e-05,0.1211439692307692,0.006719058606494694,4.524707171597635e-05,39.832257710596835,1.9633664258018544,3.870968462521945,0.1533683692307692,0.00441064456851337,1.946165017751478e-05,-14.572306540069825,0.59410922289912,0.35348182877699574,0.3725975076923077,0.009459276282143643,0.00010800799005917166,821.5060661478153,47.9438842067196,2299.3313207967785,0.11363769230769229,0.005021291076033861,2.5255612623274116e-05,-798.40870446769,51.370124236498064,2636.6581779515022,0.18899301538461533,0.004272515064418937,1.8376585877712062e-05,-0.36689494383106674,0.01877817733724178,0.0003597017617966655,-0.975930495376395,0.08061256624938892,0.006505689576668956,0.41236956013189324,0.01605507968700743,0.0002908760352156015,0.6021308570234114,0.02851797048127033,0.0008198370892120077,1.352732361228515,0.05149421207294187,0.0026637403356258994,0.8126094607023411,0.025857753007629113,0.0006685421741585031,3.2889573570019723,0.17712435090872514,0.031776300877680054,1.9738632087513932,0.047545495531225536,0.0026472173360918222
6,8,99.0,19.9,2.0110074904978178e-07,-0.4607004143612692,0.9992773190208303,0.8617955735462698,-0.7670972765884557,0.8101911379233947,1.5772884145118504,0.8328256543698498,-0.7581629504207784,38.741659395474315,3.111834797436023,1.3680333333333334,1.1429663075235772,0.29103019086763454,-39.31610384995259,168.72597849443332,128.40977247620887,79.5663601079378,38.43503353187282,13.456944360665116,3.480046412592049,1.867225628051353,2.275113964816939,1.8687926925262954,0.8759125402497483,0.3850663717227067,0.7907854924063018,1.6970250181635989,2.5236549562248722,2.8971226333936686,2.689129774973425,2.0366235234668717,1.392909636801919,1.304899195464208,1.8689421636252597,2.3978858377557506,1.8618984966393373,-0.10980846381212127,2.04248330453948,0.07374149883048532,0.005531318050918508,-0.9798938084086394,0.12928850177954646,0.01709451884403678,3.02237711294812,0.14266799314152667,0.020836430693264494,0.224224,1.4405143744511407e-17,3.998230564547902e-34,0.6406202051282051,0.04671636117210455,0.002332688723734367,0.7339442914979757,0.007158319830386549,5.167522098925132e-05,0.11004111757175361,0.004013334345809732,1.6442726772093007e-05,0.3528174953196704,0.030972050268509063,0.0010020529607160432,7.405160451051222,1.2356426692930458,1.570192511408936,6.34902894896713,3.768743589672101,14.813548491758336,3.7718586415067814,7.379872994355043,54.88763392794861,1.8775337190304249,11.795995326829889,195.25644016850023,0.2852659487179487,0.025614223465505057,0.0007697965864562068,0.20231367692307692,0.007299382618981932,5.405389846153838e-05,0.1218685282051282,0.0061575210271807655,3.8082737383300476e-05,40.15783648180593,1.7627917717906856,3.132766962803731,0.15301150769230767,0.004362277050730268,1.9138552426035487e-05,-14.463239013678917,0.5644091878811931,0.3184425090118159,0.3723861692307693,0.00791776828895599,6.477939589741901e-05,834.8679477350968,47.76608079771914,2286.2766784548307,0.1135212564102564,0.005118030141778566,2.6170749375410868e-05,-804.4883031226509,51.98254727152933,2699.888750287009,0.18804215897435894,0.004876691570849507,2.4010657225509572e-05,-0.36108926121978646,0.018607193822212854,0.0003495289576091445,-0.9681829835376258,0.08699492930263535,0.007588630106955619,0.4114557242356458,0.013367842826649004,0.00017880323530623,0.6046720938692951,0.030129973754684014,0.0009074740194841477,1.3510836503240347,0.05253930902248881,0.0027598836769699487,0.8149071885873788,0.026037907336314257,0.0006786553790661552,3.2906868329106786,0.17137578090407043,0.02939224868064137,1.9831003292583018,0.04489610614916741,0.002112108686885734
6,9,99.0,20.0,1.7659968998780947e-07,-0.467289003570413,0.9989735054258391,0.8631203718652722,-0.7743670572156641,0.8209065064619133,1.5952735636775772,0.8268841588580752,-0.7762058823169105,38.05090697614093,3.4311527169035516,1.3680333333333334,1.1042904208554087,0.29946467627939916,-39.5175977963657,168.3707294119758,127.8782602649118,78.80055918829488,37.45135377297375,12.364286924656716,2.485344823897341,1.2324738180731951,2.2046867854943444,2.3762182035583557,1.7383257612127525,1.2556398287370178,1.4090797824176478,2.0330297583276815,2.7329052463017574,3.133058160094939,2.954596306535528,2.215160885377104,1.4141642610030942,1.2562676429641368,1.9207300404117,2.6115136501856795,2.08887257519989,-0.10944557842872442,2.0295134944178224,0.07519618465299338,0.005839882646956398,-0.9886065881618131,0.11309557263680226,0.013053272771625324,3.0181200825796353,0.12077245059258941,0.014824390607456165,0.224224,1.3378187446733136e-17,3.7131929327785906e-34,0.6486032615384615,0.04896753462697643,0.002745334641735645,0.733374375168691,0.00738912401081786,5.45819442450189e-05,0.11075218299790154,0.004093063906552632,1.72297539708764e-05,0.34874700330484193,0.030615669839291943,0.001068719262642906,7.267816130512238,1.1780749539259112,1.5638078859246425,5.375986208362745,3.825490003168216,15.759968261133523,3.7610428349966396,6.890730240901007,48.17282827844228,-4.7272276165679,42.90162750164712,5916.530103231081,0.28364039999999996,0.014314202128146877,0.0002540749148717465,0.2038848923076923,0.006370269438187262,4.125746698224843e-05,0.12372901538461537,0.006055777479371,3.690532433925052e-05,40.24172494526986,1.6686543398234401,2.789957377910505,0.1527117846153846,0.0038968011447029875,1.5391806390532533e-05,-14.451009538391519,0.5847986459928891,0.3442876917502906,0.3717949230769231,0.00926959445241363,8.780512899404653e-05,842.9599713381596,51.1107571016503,2624.451275815853,0.11375541538461537,0.0049766816132285115,2.476831510848122e-05,-804.9291177244214,51.059316059800615,2612.313694855364,0.18733107692307693,0.0052459010146489364,2.7733693096646997e-05,-0.3599785669574128,0.018079011957734523,0.0003354541630383069,-0.9601535695694128,0.09126335042590707,0.008333215168719895,0.4113664966763519,0.01327653563946663,0.0001771783645564123,0.6082273671075301,0.02899566363845395,0.0008417521575658296,1.3457010030994643,0.05263382384718786,0.0027685112228820244,0.8164568238826391,0.024293555837960987,0.0005928151203416143,3.278372231614539,0.17341496037588944,0.03017383814566515,1.9876084666058578,0.05287493400197306,0.002873469040603534
6,10,99.0,20.0,-2.1727664082450432e-07,-0.46886309571097895,0.999121607346986,0.863981462916157,-0.7729856949363949,0.8262034193872004,1.599189114323595,0.8211090893316709,-0.7832292963188126,37.12489671607398,3.8071643906704717,1.3680333333333334,1.030617145649559,0.302996472278957,-39.59916218127131,166.242473685853,126.67608913459433,78.75292507836781,38.34594044956101,13.650391299893611,3.5602593858436262,1.7654611915508285,2.2886732467553927,2.395682980695366,2.050989485415757,1.9322582430037047,2.222820974336107,2.677039481957373,3.060618047749558,3.2220853171907993,2.973209768516385,2.2455626945445535,1.400413595698278,1.1028933911798466,1.6214809191042097,2.275257149396918,1.8470786775307613,-0.21024758972206592,2.0239550575443834,0.09478316773645529,0.009248622640545231,-0.9920806034817359,0.12804931145637558,0.01685697357509126,3.016035661026119,0.12276737146633918,0.015146879859687089,0.224224,1.4405143744511407e-17,3.998230564547902e-34,0.6433008307692307,0.035265500702405195,0.0015539333639447018,0.7297948178137652,0.007081455685309001,5.0400069060847934e-05,0.11114240003166881,0.005132542435956637,2.7050724311788e-05,0.35039058453895555,0.020799531906273865,0.0005619526819502001,7.281648505842657,0.7781883404175179,0.7905447690446348,6.492174994626303,3.1658311321369084,10.951759758099765,3.4741558066444034,6.116012992553398,38.10272862726464,-11.115863971820197,86.24969941289172,12682.39093781421,0.28498615897435897,0.016267795722266366,0.00032986214440493375,0.20476298974358975,0.006489840993302583,4.243763758053904e-05,0.12482205641025641,0.006700508667866719,4.521336491781727e-05,39.932177032391344,1.7555809168956062,3.08813895891388,0.15245313333333332,0.0037608856116460514,1.4398251702827072e-05,-14.557202176953021,0.6462154993963422,0.41978725390016836,0.3713584358974359,0.008649548746691275,7.653105864561113e-05,831.5838019343558,55.5445566542471,3088.0807363617823,0.11338054871794871,0.004844078196031014,2.3464869138724486e-05,-791.818512866826,50.14368796117313,2529.2600250020964,0.1875957948717949,0.004964101879563813,2.4797902432610166e-05,-0.3655348607824297,0.02048687006014598,0.00042789203337009827,-0.9576561352281677,0.09032935992050864,0.008157889571917293,0.4111124813951532,0.012303539429705466,0.00015229955947071048,0.6052763851939124,0.02722638077183858,0.000741796853118417,1.3478837897999434,0.05371485304393382,0.0028861918552440594,0.8138733992306003,0.02334943854206584,0.0005473517502200767,3.2848302878745184,0.16275225936928106,0.026597757303603767,1.9822977526097092,0.04613690992617623,0.0022232224581135726
6,11,99.0,20.0,-5.176274847396475e-07,-0.4747618684701138,0.9970035116860863,0.8631161949376597,-0.7686717720741167,0.823594675055713,1.5922664471298296,0.8230867972267703,-0.7865210901689309,36.257278855169325,3.724605858919603,1.3680333333333334,1.0015007283152504,0.30273663338031015,-40.08229702987782,164.5129566384137,125.40147691127754,78.15671868627545,38.43579201287699,14.121966284314011,3.8908459127978023,1.5026463876238376,1.3433498374750716,1.0967928338328148,0.8913462035633063,1.1956364392804382,1.7954610961413007,2.195391794014384,2.25588374708088,2.151758653811229,1.9383903620431506,1.484059496835607,0.8524026188949423,0.47578652627311147,0.6968566960748926,1.1664267918094602,0.9514804395472669,-0.5422290373110402,2.0225432858332253,0.09711074422565343,0.009833196845213749,-0.9863689558035771,0.13051989006990236,0.01835540201548108,3.008912241636802,0.12689247524693598,0.016152473483428163,0.224224,1.3378187446733136e-17,3.7131929327785906e-34,0.6398244000000001,0.028085339257706537,0.000794434873846095,0.727962072874494,0.00623957632032432,3.948534386729685e-05,0.111236934552124,0.005279742717818093,2.9004846602339762e-05,0.35150158206072213,0.01602911365694533,0.0002595412478189975,7.27922297457044,0.5721354086624744,0.32878879078694495,7.325035334634992,2.867113621476916,8.271882852129266,3.2975316454544794,5.172799702464958,28.149218473311777,-2.852965192761747,47.857574876119685,5983.652796244601,0.2856239384615384,0.02065603583181274,0.0005312946663510371,0.2047206153846154,0.006531020350224033,4.3795496646942725e-05,0.12536732307692305,0.006524941812339293,4.374952078895468e-05,39.577530706069,1.7615141925403948,3.109567659614608,0.15254846153846152,0.004182534118916934,1.7745761735700172e-05,-14.720484173273068,0.6801386499133399,0.46225137118212495,0.3716916615384615,0.007096633461379759,5.1145934043392584e-05,816.6854144668854,54.12732520537955,2962.0091105043425,0.11260286153846154,0.004713574627398229,2.2292666351084773e-05,-781.6462150409006,51.96432634191605,2713.682833999094,0.18757338461538461,0.004692398566201374,2.1998050493096678e-05,-0.372842572048173,0.019970895346347224,0.00040488305967079183,-0.9621151139425377,0.08682727538473381,0.007559132606824349,0.41091242723996513,0.01159506061710509,0.00013517045218927352,0.6010999360241208,0.025165508291617802,0.0006367679589217903,1.3578112693716538,0.05173942387361748,0.0027231503372133065,0.8143766336019054,0.02310553888515004,0.0005420129056399077,3.3100044265990416,0.15033043673258364,0.022698958809749842,1.9841816870629367,0.03699447715021718,0.001389723156672408
6,12,99.0,20.0,-8.329679624287024e-07,-0.4818664749776068,0.9943904995021957,0.8610596009052702,-0.7710527655107358,0.8148265732913986,1.5858793388021342,0.8325063149663313,-0.781094532530603,35.683426966154556,3.0502537531960785,1.3680333333333334,1.1050706110055304,0.30197804881462237,-43.028829697058086,162.9283887139456,125.13482672565733,78.84317611761762,39.00789965087459,13.750003119616412,2.6352960842181057,0.13475125663407872,0.5744904654112983,0.9618601275141161,0.8140529720729368,0.5895078849179545,0.5899421883283755,0.8275769465730325,1.2206347036803296,1.5901969810391727,1.6270087127655768,1.1488237216926493,0.44044288451291624,0.1302972637272203,0.5238573058622671,1.0778044282608508,0.7420619110056614,-0.9972192467802289,2.025936108690723,0.07838593077998234,0.006546334031304826,-0.9811149217591345,0.10440256452119956,0.012320663953058385,3.0070510304498574,0.12246044616985152,0.01506173051021717,0.224224,1.4405143744511407e-17,3.998230564547902e-34,0.6413394923076924,0.030012951904523646,0.0009009407768835717,0.7299968906882591,0.00572453361315868,3.295836247110997e-05,0.110966766481655,0.00425524267912963,1.9242812763871602e-05,0.350800109594357,0.017943898632470007,0.00032298210559948557,7.256174003453575,0.6414315003731575,0.4140219380766927,7.256453224148341,2.824059199219339,8.014522387677724,3.286421526126409,4.630499281137199,23.996545003383787,2.3580826339561516,12.001483095454658,154.65878971762208,0.2835181846153846,0.013999444808291565,0.0002831379196843877,0.20400400000000002,0.005824189034025612,3.524172623274154e-05,0.12469367179487177,0.00554778271370472,3.1953721919789645e-05,39.59144713655925,1.6375448952183962,2.6899348075185707,0.15291879487179486,0.004181997280369171,1.753365904010518e-05,-14.708211950413764,0.6557241682022775,0.43363584354496665,0.37194104102564096,0.006722295716224527,4.530564547008556e-05,812.3240108441644,46.97798418442204,2242.826094296477,0.11251323589743588,0.004362339088622669,1.9125074582511476e-05,-785.9877812681727,50.064661863480076,2517.2881203271495,0.1871243846153846,0.004700466253289676,2.2080264694280114e-05,-0.37231262167223744,0.017089670260117203,0.0002959407947966406,-0.9717430088017707,0.0809277200430154,0.006571416190788555,0.4116245182671553,0.01138141375054916,0.0001313207956988624,0.6020637485853519,0.023094820396674567,0.0005359534683212127,1.3617521515450361,0.04456746780175183,0.002034364850752531,0.8182683485144082,0.021446381262703807,0.0004684940688779928,3.3140131666197052,0.13950448929959114,0.019554744642201936,1.9903484701741496,0.03888969577856392,0.001543179406559467
6,13,99.0,20.0,-1.2878129670823118e-06,-0.47557678482972143,0.9971913895435867,0.8616918652512758,-0.7663090691660133,0.8081168449221681,1.5744259140881813,0.8379216031741473,-0.7622283126654895,36.60511439811189,2.645777335913877,1.3680333333333334,1.1772699566139737,0.3079136977108616,-42.80723253425669,164.76824089961767,126.35444935036875,79.46837294146971,39.380600813717095,14.251005691406172,3.4187957242971496,1.0661458575661669,1.3885164105142498,1.4927007722551937,1.1178190646264254,0.884853436049748,1.0843552203982585,1.5685218220842134,2.076633678159395,2.3673876158756015,2.2323767213211894,1.678363448161193,1.118636545279335,1.131992790223041,1.8056480974125055,2.357980266036348,1.6685006066275003,-0.6012524207415235,2.0405775285469874,0.07388867889359169,0.005502144238797667,-0.9851580080972636,0.11051590954463768,0.012715660831982055,3.0257355366442513,0.12472826670129844,0.01558051141965844,0.224224,1.3378187446733136e-17,3.7131929327785906e-34,0.6436595384615384,0.02755356202768052,0.000774740059171548,0.7321802753036437,0.006380137809373845,4.135798176225394e-05,0.11013868714474465,0.0038852154526785193,1.5160518180628174e-05,0.3494340223360908,0.01651822279399677,0.0002859525122344433,7.256445178672362,0.6188212672506832,0.40172316710751355,7.405410222467283,2.5373584409749594,6.472648280442879,2.899362100317747,5.41690957521441,31.299776477131743,-0.5319580520545591,13.429310057951145,186.75038705621276,0.2826489230769231,0.010917487322613606,0.00012289180591709386,0.2029699384615385,0.006381994877587751,4.171157917159756e-05,0.12272301538461537,0.005710563853745456,3.300590895463514e-05,40.045114901583915,1.5513343927171008,2.405318749875796,0.15330184615384612,0.0042418527901485785,1.8153110848126228e-05,-14.463909269801102,0.5799466355284579,0.3405363551800422,0.37135941538461537,0.007164655376126506,5.14523766469429e-05,822.1751812218704,45.2081698327935,2053.017580821008,0.11307950769230767,0.004223481308895443,1.783833877712029e-05,-798.1973937339155,49.74634098080792,2506.4302942201293,0.18734313846153844,0.004573522621379418,2.1038871479289978e-05,-0.3620067861206661,0.016249211424205212,0.0002638684310039169,-0.975102527325101,0.08391368120170367,0.0071346089515749835,0.41334656399169234,0.012795581796091218,0.00016621032786575128,0.6044152648981453,0.023197768193456383,0.0005385620814355115,1.3581878796844182,0.04337000656653402,0.0018905565952779292,0.8193771169048343,0.02275658111713355,0.0005240031030667529,3.292112840236687,0.1410205855587295,0.01991708883868662,1.9850068162815446,0.044858857615450706,0.0020326543856877743
6,14,99.0,20.0,-4.831465806011238e-07,-0.47112779668194193,0.9995651596747247,0.8627380630397854,-0.7632745364656192,0.8071931730352997,1.5704677095009187,0.8393881532942065,-0.7523878115526045,37.320733476007604,2.6112498423821022,1.3680333333333334,1.1808277320216334,0.30546308315066745,-40.44982483438969,167.02502241814017,126.87486926372773,78.58120140351065,38.34591118421183,14.196474633339532,4.4869236709379425,2.4489265879102655,2.127528802679005,1.296534447646136,0.5188099751551856,0.6930726568835079,1.6896066932457234,2.6890634384437977,3.090019390874045,2.8545169066729086,2.255026753506724,1.619137115348946,1.3035089394982233,1.5861523670314113,2.309428236744955,2.6921579131531876,1.8134587713504509,-0.4596604966942348,2.048696807844682,0.07176069083363878,0.005191814670789519,-0.9897099722656667,0.12155776231937468,0.014780911667154537,3.0384067801103485,0.12468317021414464,0.015545813145306014,0.224224,1.4405143744511407e-17,3.998230564547902e-34,0.6467004871794872,0.026136065877326694,0.0007206028061800741,0.732943060728745,0.007183806106830141,5.1867850054910187e-05,0.10968769809566228,0.003718000770338694,1.3920535155307706e-05,0.34769834530729565,0.014584404829943554,0.00023510693844657187,7.228931370633296,0.5503159513716158,0.33387370361587343,7.293646998921449,2.6708709559977466,7.37408116041461,2.70822471920618,5.694175253977708,32.679322433878404,0.7295026998953437,21.8752621050067,625.861693115896,0.28295,0.01215528460667678,0.0001478472378697433,0.2024289794871795,0.007138287822709314,5.113039213675206e-05,0.12163223589743588,0.006111229595772925,3.7370608704799506e-05,40.301425907564564,1.5298251773979066,2.339250937701099,0.15378405128205128,0.004864980238585661,2.3938950164365543e-05,-14.293718682859069,0.5269646257685272,0.27794809707797435,0.3715680871794871,0.007497597134306091,5.62044036554899e-05,829.3246675525223,47.44816695498902,2263.8432677641317,0.11353604102564102,0.0044505348114651285,1.983476933596315e-05,-803.4371661701382,56.879279149950825,3276.992262732929,0.18855663589743585,0.004109625828358715,1.704864736357662e-05,-0.3554129886179844,0.01630224307654477,0.00026551139580386523,-0.9736450583364594,0.0959203334144457,0.00928660691977652,0.41441029740270774,0.014204988973608841,0.00020190470491527278,0.602924776506706,0.024409891644879424,0.0005957631450464857,1.3571240934065933,0.04958007131078569,0.0024847429640831443,0.8166231033157665,0.02595287923595766,0.0006764718770451067,3.2813058321592936,0.1515458094045729,0.023000149646115672,1.9731659991427655,0.04333447447014292,0.0018993608321552407
6,15,99.0,20.0,2.3048648996731201e-07,-0.4733360830050337,0.9994922534941083,0.863084197161035,-0.7634456725086233,0.8068309231850651,1.5702765956936884,0.8390851935955479,-0.7558718498720088,37.62502036349828,2.7795728570120355,1.3680333333333334,1.1645328444324154,0.29357928326284144,-40.14330007850596,167.35177884678598,127.24773198306292,78.80508902772971,38.20670997076727,13.713698136443965,3.966313158733969,2.247116470118213,2.3418817467788973,1.6843372404516532,0.7304941616039143,0.5955553988856174,1.470803016663615,2.654474971439729,3.360208300230577,3.2530487775401262,2.475253915274959,1.4909047038042693,0.9099441013876592,1.152380661330416,2.005081750172317,2.540654679780191,1.7599748732598268,-0.43420870947620027,2.0478156125446736,0.06438311845063799,0.004169867633976478,-0.9877833873427546,0.12026716088967458,0.014496299136730933,3.0355989998874287,0.12214983252599002,0.014922084547467844,0.224224,1.3378187446733136e-17,3.7131929327785906e-34,0.646839876923077,0.02999868938000672,0.0009347375577119448,0.7335952442645075,0.0068873053691630316,4.783649523476563e-05,0.10971133327613647,0.0034001401030575445,1.1606490538916548e-05,0.3478217684057699,0.01721129120950704,0.00031345494535124424,7.2306837042324785,0.6423680278064369,0.4347709033656111,7.10932274193601,3.160286318903023,10.209864662216507,2.8747375490886484,5.578104712857501,31.134628281537964,4.785113982584346,28.928928557676958,1063.3336256276966,0.28330550769230767,0.01178852053610214,0.0001390607900591062,0.20217981538461538,0.006815351595152355,4.6629022800788876e-05,0.12169529230769227,0.005854217665416866,3.4325101854043416e-05,40.23088730799193,1.570725706884436,2.4673007678974903,0.15367729230769234,0.005172779265756496,2.6854117238658767e-05,-14.26884565816938,0.4902741160866501,0.241046475090826,0.3722715692307691,0.007782436994151051,6.056480504930975e-05,830.7689180018345,45.310166559760084,2061.85456225146,0.11358003076923075,0.004584176234612892,2.1026189664694247e-05,-802.1966255448166,58.377972605429804,3441.654915742549,0.18916879999999994,0.003861023470672245,1.4901013333333361e-05,-0.35547770877060514,0.016506396819702382,0.0002725127041324203,-0.9702062922425171,0.09613461949191117,0.009310773934417562,0.41331810354577575,0.014009650184548438,0.0001966166782767555,0.6011689102564103,0.02484302716548446,0.0006169189083286875,1.3558045435333894,0.05409804137541185,0.0029388831394639324,0.8133858835005575,0.027698738562464555,0.0007674795057352733,3.2864899788672868,0.1550077341355564,0.024078007606206417,1.970252668617614,0.037584988291431545,0.0014270103984917223
6,16,99.0,20.0,1.8816304922470787e-07,-0.4753627046259479,0.9994367234629339,0.863711322420357,-0.7628726315955389,0.8089182599001885,1.5717908914957275,0.835875634657283,-0.7632405486536822,38.14793860916083,2.9825018197201976,1.3680333333333334,1.1469135443367282,0.29610439941867256,-41.27578823788014,166.38400740319707,127.32070523911378,79.68653407456227,39.10154037696962,13.944960881643649,3.5038525306518427,1.6523604708169644,2.224134598484168,2.174627397150781,1.4209375751218487,0.9493189643561066,1.298851738668773,2.237284454349191,3.1466709930428696,3.4474703798262554,2.8891079975728142,1.7616455325871307,0.8523974259821665,0.9140178027760908,1.903222510262318,2.753805347060508,2.159835993640616,-0.17003360645408933,2.0441219467621248,0.06309122754200314,0.003978969070560681,-0.9813401249293553,0.12348862410477307,0.015278495521337586,3.02546207169148,0.12384082835988397,0.015334709541972977,0.224224,1.4405143744511407e-17,3.998230564547902e-34,0.6446503179487181,0.026410767249666095,0.000757780255726419,0.7343630445344129,0.006244731463354098,3.922837963797804e-05,0.10990717698840356,0.003405209372762644,1.1598536366225975e-05,0.34886607575678164,0.015588992998082685,0.000269556671294054,7.237202175776767,0.5967592679146692,0.38931111204846797,7.44530020700001,2.951681494140969,9.022028658610399,2.715969507643746,5.3728082473274466,28.97266721018674,3.502691575399279,18.131221256282277,532.9797974555898,0.28306160512820516,0.011343943782491529,0.00012859651726488753,0.20221768205128207,0.006339113875285953,4.0191048625903944e-05,0.12184517435897428,0.005645695280669621,3.186026669296517e-05,40.073544100287194,1.6247261399355772,2.6379946479115732,0.15315961025641026,0.004881159063171254,2.3920921919789592e-05,-14.305728083540458,0.47217945009949636,0.22322190710147702,0.3726294461538461,0.0077248808231453,5.97897805128206e-05,830.2357447690756,42.77669487241737,1828.5201871501017,0.11348106153846152,0.00432648810647566,1.8795522130177485e-05,-800.7434365527831,51.25705019880769,2666.3087178327946,0.18883970256410249,0.004026073281067667,1.6236907403024357e-05,-0.3578547755153061,0.01706287019540742,0.0002911598380246946,-0.9685002836893354,0.08481225394873024,0.00726827939661172,0.4115234683301803,0.013024200810312261,0.0001700220943547365,0.6017577271460424,0.024923760395586532,0.0006215297819052859,1.3522942812529348,0.05188377684522007,0.002702230616888157,0.8121379528985507,0.028101759098293082,0.0007893370167961604,3.2917366391941396,0.14372476271113324,0.02078263962455204,1.9755728946023783,0.03483055002391093,0.0012132460583805529
